Order Number,Purchase Confirmation Date
201708020469949,"20,170,802"
201708060588620,"20,170,806"
201708180950714,"20,170,818"
201708040525072,"20,170,804"
201708070614687,"20,170,808"
201708150859999,"20,170,823"
201708190971790,"20,170,819"
201708180948299,"20,170,818"
201708070630989,"20,170,819"
201708190954348,"20,170,819"
201708130812645,"20,170,816"
201708281170131,"20,170,913"
201708211022185,"20,170,821"
201708030498298,"20,170,810"
201708050568251,"20,170,805"
201708311236847,"20,170,831"
201708251114681,"20,170,825"
201708070616004,"20,170,807"
201708180930613,"20,170,824"
201708060607266,"20,170,806"
201707310361309,"20,170,808"
201708040531472,"20,170,804"
201708271162832,"20,170,827"
201708271145842,"20,170,827"
201708190957938,"20,170,819"
201708190956187,"20,170,819"
201708261140496,"20,170,826"
201708060592931,"20,170,806"
201708190961034,"20,170,819"
201708050576936,"20,170,815"
201708090683611,"20,170,809"
201708231062251,"20,170,823"
201709031310689,"20,170,908"
201709251756778,"20,170,925"
201709211685845,"20,170,927"
201709211691664,"20,170,929"
201709121518831,"20,170,918"
201709271783842,"20,170,927"
201709061380564,"20,170,906"
201709061380838,"20,170,913"
201709201666868,"20,170,920"
201709281812184,"20,170,928"
201709051377246,"20,170,925"
201709131552149,"20,170,913"
201709071423480,"20,170,908"
201709031304273,"20,170,903"
201709181630422,"20,170,918"
201709111501185,"20,170,911"
201709241729076,"20,171,003"
201709201672534,"20,170,923"
201709031299082,"20,170,906"
201709261760005,"20,170,926"
201709291821842,"20,171,001"
201709051370592,"20,170,913"
201709081440757,"20,170,911"
201709211682861,"20,170,921"
201709031296907,"20,170,903"
201709151588835,"20,170,915"
201709181639108,"20,170,918"
201709031307462,"20,170,903"
201709051378953,"20,170,913"
201709051371919,"20,170,912"
201709171619935,"20,170,917"
201709291824792,"20,170,929"
201709081438112,"20,170,913"
201709121527011,"20,170,920"
201709261772005,"20,171,004"
201709201677594,"20,170,925"
201709041320489,"20,170,904"
201709211686682,"20,170,928"
201709251753884,"20,170,925"
201709051365879,"20,170,912"
201709211686996,"20,170,928"
201709141564586,"20,170,920"
201709191657388,"20,170,922"
201709181625650,"20,170,918"
201709281808620,"20,171,005"
201709211693096,"20,170,921"
201709171611869,"20,170,917"
201709191645648,"20,170,919"
201709051358126,"20,170,913"
201709081424496,"20,170,917"
201710162077351,"20,171,023"
201710292250513,"20,171,030"
201710031872180,"20,171,011"
201710061933664,"20,171,006"
201710192130531,"20,171,021"
201710041890556,"20,171,011"
201710272232140,"20,171,028"
201710152065425,"20,171,015"
201710122022008,"20,171,018"
201710041888993,"20,171,011"
201710051908697,"20,171,012"
201710021863513,"20,171,007"
201710312279849,"20,171,107"
201710272231152,"20,171,027"
201710202138454,"20,171,020"
201710152068787,"20,171,020"
201709291820735,"20,171,003"
201710252201780,"20,171,025"
201710302265685,"20,171,101"
201710272233777,"20,171,108"
201710122019128,"20,171,012"
201710202146474,"20,171,020"
201710081957184,"20,171,023"
201710182110842,"20,171,025"
201710051909398,"20,171,006"
201710252197003,"20,171,025"
201710091967279,"20,171,014"
201710312276625,"20,171,031"
201710041896810,"20,171,004"
201710071943988,"20,171,008"
201710272230375,"20,171,102"
201707139622734,"20,170,713"
201707250123798,"20,170,725"
201707089324116,"20,170,708"
201707039029340,"20,170,708"
201707059159873,"20,170,707"
201707018892159,"20,170,701"
201707099419645,"20,170,709"
201707129561379,"20,170,712"
201706238528457,"20,170,705"
201707189842705,"20,170,725"
201707129595029,"20,170,712"
201707059173743,"20,170,710"
201707250118538,"20,170,726"
201707089333318,"20,170,708"
201707220020900,"20,170,722"
201707049105780,"20,170,704"
201707079259983,"20,170,714"
201707219989487,"20,170,724"
201707109474383,"20,170,715"
201707189845084,"20,170,718"
201707089337259,"20,170,714"
201707240093896,"20,170,724"
201707109480343,"20,170,720"
201707089362496,"20,170,708"
201707280253693,"20,170,728"
201707240069562,"20,170,724"
201707079262438,"20,170,707"
201707230037496,"20,170,723"
201707209913004,"20,170,720"
201707159725232,"20,170,715"
201707039023674,"20,170,712"
201707049134522,"20,170,711"
201707028951802,"20,170,702"
201707310394299,"20,170,803"
201707250127870,"20,170,802"
201707189838838,"20,170,718"
201707310389281,"20,170,801"
201707280266671,"20,170,728"
201707069186433,"20,170,706"
201707159712323,"20,170,715"
201707018903123,"20,170,705"
201707049097355,"20,170,704"
201707149658594,"20,170,718"
201707018895671,"20,170,708"
201707179788161,"20,170,725"
201707230044772,"20,170,723"
201707069216382,"20,170,719"
201707109444350,"20,170,710"
201707219959824,"20,170,723"
201707059153131,"20,170,709"
201707189825931,"20,170,726"
201707260152381,"20,170,726"
201707149694876,"20,170,714"
201708010426221,"20,170,801"
201708090694251,"20,170,813"
201708090705457,"20,170,809"
201708140841124,"20,170,817"
201708211004832,"20,170,825"
201708160888513,"20,170,816"
201708110755652,"20,170,811"
201708100717527,"20,170,813"
201708140853244,"20,170,814"
201708070619498,"20,170,807"
201708040545925,"20,170,804"
201708271147649,"20,170,827"
201708261143149,"20,170,826"
201708261137760,"20,170,830"
201708080673995,"20,170,808"
201708100742178,"20,170,810"
201708170926486,"20,170,823"
201707280272421,"20,170,804"
201708170914764,"20,170,817"
201708180929629,"20,170,818"
201708211010963,"20,170,821"
201708010400649,"20,170,801"
201708040538975,"20,170,804"
201708261134986,"20,170,826"
201708281166433,"20,170,906"
201708100722396,"20,170,816"
201708190963808,"20,170,819"
201708200988461,"20,170,820"
201708050567916,"20,170,811"
201708090683311,"20,170,816"
201708251106493,"20,170,825"
201708180951445,"20,170,818"
201708060582927,"20,170,810"
201708150881935,"20,170,815"
201708241091307,"20,170,824"
201708211002803,"20,170,821"
201708100726989,"20,170,810"
201708080679366,"20,170,816"
201708190971184,"20,170,819"
201708040536645,"20,170,810"
201708221048673,"20,170,822"
201708030481725,"20,170,803"
201708251118685,"20,170,825"
201708241089263,"20,170,824"
201708100719962,"20,170,810"
201708261128792,"20,170,830"
201708311242296,"20,170,831"
201708170921702,"20,170,817"
201708140841211,"20,170,822"
201708251121486,"20,170,825"
201708020449438,"20,170,802"
201709251754776,"20,170,925"
201709011263401,"20,170,906"
201709121525300,"20,170,914"
201709211688925,"20,170,921"
201709151587971,"20,170,920"
201709251758453,"20,170,925"
201709171614078,"20,170,923"
201709261766401,"20,171,003"
201709051354704,"20,170,912"
201709091467224,"20,170,912"
201709231713364,"20,170,928"
201709051368913,"20,170,909"
201709211689159,"20,171,003"
201709201664966,"20,170,928"
201709121529356,"20,170,919"
201709261767617,"20,170,928"
201709171614956,"20,170,917"
201709031311365,"20,170,909"
201709261777176,"20,170,929"
201709121531286,"20,170,917"
201709091463739,"20,170,918"
201709131554084,"20,170,920"
201709251748670,"20,170,925"
201709191646361,"20,170,926"
201709161608528,"20,170,916"
201709131536194,"20,170,914"
201709061401295,"20,170,906"
201709201667990,"20,170,920"
201709231718839,"20,170,929"
201709021283722,"20,170,912"
201709221700347,"20,171,012"
201709031311274,"20,170,903"
201709221699287,"20,170,927"
201709291817565,"20,170,929"
201709181634620,"20,170,922"
201709291828201,"20,171,005"
201709051353351,"20,170,905"
201709011275586,"20,170,915"
201709011266053,"20,170,907"
201709251743290,"20,171,019"
201709221700161,"20,170,927"
201709211690815,"20,170,921"
201709151580186,"20,170,921"
201709051379170,"20,170,913"
201709261771593,"20,171,004"
201709011268649,"20,170,901"
201710232178133,"20,171,031"
201710262212520,"20,171,101"
201710202141612,"20,171,025"
201710292256343,"20,171,029"
201710242187372,"20,171,028"
201710232182200,"20,171,024"
201710101993276,"20,171,015"
201710041895602,"20,171,014"
201710282242047,"20,171,104"
201710172097831,"20,171,025"
201710101976089,"20,171,017"
201710202146075,"20,171,020"
201710272223953,"20,171,115"
201710252209907,"20,171,025"
201710041889427,"20,171,010"
201710132030574,"20,171,013"
201710091968521,"20,171,014"
201710202143866,"20,171,027"
201710122015049,"20,171,012"
201710061923504,"20,171,006"
201710222162882,"20,171,025"
201710212153946,"20,171,021"
201709301836378,"20,171,011"
201710132039990,"20,171,019"
201710071936183,"20,171,007"
201710162073847,"20,171,016"
201710162081691,"20,171,021"
201710041899281,"20,171,011"
201710202143653,"20,171,020"
201710312274434,"20,171,106"
201710112004967,"20,171,018"
201710011851287,"20,171,005"
201710192131152,"20,171,026"
201710011854222,"20,171,006"
201707089332309,"20,170,708"
201707059160572,"20,170,720"
201707149672432,"20,170,719"
201707149683897,"20,170,714"
201707099389769,"20,170,709"
201707260186587,"20,170,726"
201707059151604,"20,170,713"
201707039014246,"20,170,703"
201707260187835,"20,170,726"
201707260168733,"20,170,731"
201707089366436,"20,170,708"
201707079295542,"20,170,707"
201707229995715,"20,170,722"
201707079254369,"20,170,712"
201707079252772,"20,170,715"
201707039050272,"20,170,712"
201707159722522,"20,170,720"
201707129570811,"20,170,712"
201707109440017,"20,170,710"
201707290305908,"20,170,729"
201707109441230,"20,170,718"
201707069223486,"20,170,714"
201707059144682,"20,170,715"
201707250139585,"20,170,727"
201707310392071,"20,170,731"
201707028962542,"20,170,702"
201707240100318,"20,170,724"
201707209937250,"20,170,720"
201707219967312,"20,170,725"
201707209934380,"20,170,723"
201707028968745,"20,170,702"
201707169773556,"20,170,722"
201707209942557,"20,170,720"
201707039037372,"20,170,703"
201707290300437,"20,170,804"
201707099379076,"20,170,710"
201707018928494,"20,170,701"
201707240068313,"20,170,726"
201707109478341,"20,170,718"
201707250128320,"20,170,725"
201707310356636,"20,170,804"
201707018900928,"20,170,705"
201707149690135,"20,170,714"
201707039075954,"20,170,709"
201707310395809,"20,170,731"
201707109449738,"20,170,719"
201707149659306,"20,170,714"
201707099411287,"20,170,715"
201707310380589,"20,170,731"
201707039025983,"20,170,703"
201708070619550,"20,170,807"
201708281180039,"20,170,906"
201708170909474,"20,170,817"
201708150858867,"20,170,822"
201708030488286,"20,170,803"
201708110756160,"20,170,811"
201708180938330,"20,170,829"
201708080667338,"20,170,808"
201708010405047,"20,170,801"
201708110759665,"20,170,811"
201708010437300,"20,170,804"
201708010414443,"20,170,801"
201708060592700,"20,170,806"
201708251120328,"20,170,825"
201708060599649,"20,170,806"
201708160903080,"20,170,816"
201708100738263,"20,170,822"
201708070610182,"20,170,812"
201708170928037,"20,170,824"
201708190960134,"20,170,826"
201708231057663,"20,170,823"
201708200979107,"20,170,820"
201708241083433,"20,170,824"
201708030485083,"20,170,803"
201708190962623,"20,170,819"
201708150868837,"20,170,815"
201708261133872,"20,170,826"
201708010411101,"20,170,801"
201708090713025,"20,170,816"
201708180930971,"20,170,825"
201708030512328,"20,170,803"
201708281184066,"20,170,905"
201708010421980,"20,170,808"
201708311245547,"20,170,831"
201708050572340,"20,170,806"
201708040534123,"20,170,804"
201708070614564,"20,170,807"
201708090691924,"20,170,809"
201708020449112,"20,170,802"
201707310353323,"20,170,809"
201708040535176,"20,170,804"
201707310366106,"20,170,808"
201708150861629,"20,170,815"
201708231070276,"20,170,906"
201708291188251,"20,170,829"
201708010425222,"20,170,801"
201708160897486,"20,170,816"
201708080651761,"20,170,808"
201708010420671,"20,170,801"
201708241088847,"20,170,824"
201708130810300,"20,170,819"
201708311244891,"20,170,831"
201708070647076,"20,170,807"
201709091469609,"20,170,909"
201709261760568,"20,171,003"
201709161599531,"20,170,929"
201709051377970,"20,170,912"
201709101481766,"20,170,910"
201709011257583,"20,170,905"
201709051376020,"20,170,914"
201709061386133,"20,170,906"
201709151576454,"20,170,923"
201709081430382,"20,170,908"
201709161597493,"20,170,916"
201709191657045,"20,170,919"
201709061384462,"20,170,906"
201709291822860,"20,170,929"
201709061396213,"20,170,914"
201709031295613,"20,170,903"
201709051356824,"20,170,913"
201709041331420,"20,170,906"
201709201666000,"20,170,920"
201709051375769,"20,170,905"
201709121517032,"20,170,918"
201709241732081,"20,171,011"
201709161607763,"20,170,916"
201709141563467,"20,170,914"
201709061385787,"20,170,913"
201709221700509,"20,170,928"
201709121529470,"20,170,912"
201709111497613,"20,170,914"
201709191657436,"20,170,922"
201709061399541,"20,170,909"
201709271781242,"20,170,929"
201709181642296,"20,170,920"
201709181634238,"20,170,918"
201709191648171,"20,170,921"
201709071417048,"20,170,914"
201709181629193,"20,171,004"
201709301845650,"20,170,930"
201709021288932,"20,170,902"
201709261766706,"20,170,926"
201709091469126,"20,170,916"
201709291832626,"20,171,007"
201709301842198,"20,171,006"
201709231716843,"20,170,926"
201709241738797,"20,170,925"
201709071413540,"20,170,907"
201709081439447,"20,170,914"
201709281812529,"20,170,928"
201710222167470,"20,171,026"
201710272229832,"20,171,102"
201710182116858,"20,171,018"
201710142057473,"20,171,014"
201710312275537,"20,171,103"
201710132043914,"20,171,013"
201710182103632,"20,171,108"
201710021863319,"20,171,007"
201710202134455,"20,171,020"
201710132032813,"20,171,019"
201710312271855,"20,171,103"
201710202146910,"20,171,021"
201710212149033,"20,171,027"
201710182117398,"20,171,022"
201710021863151,"20,171,004"
201710031885169,"20,171,003"
201710232175582,"20,171,028"
201710051904211,"20,171,005"
201710152063414,"20,171,015"
201710242194282,"20,171,024"
201710021867285,"20,171,005"
201710192120383,"20,171,023"
201710262212128,"20,171,102"
201710192132212,"20,171,026"
201710101977557,"20,171,014"
201710041899717,"20,171,004"
201710011855599,"20,171,001"
201710242189667,"20,171,031"
201710152061545,"20,171,016"
201710051906809,"20,171,011"
201710122019579,"20,171,018"
201710011848538,"20,171,005"
201710021868579,"20,171,007"
201710132044285,"20,171,013"
201710101979594,"20,171,010"
201707099392529,"20,170,712"
201707099393821,"20,170,714"
201707300349492,"20,170,805"
201707189836832,"20,170,718"
201707039066890,"20,170,707"
201707209939360,"20,170,720"
201707089338515,"20,170,708"
201707039018524,"20,170,703"
201707059165437,"20,170,714"
201707028981706,"20,170,703"
201707119497304,"20,170,711"
201707219977090,"20,170,721"
201707229996882,"20,170,722"
201707079291299,"20,170,707"
201707039021461,"20,170,703"
201707129569296,"20,170,712"
201707109431954,"20,170,712"
201707209917416,"20,170,728"
201707199890376,"20,170,721"
201707280248450,"20,170,728"
201707069246364,"20,170,706"
201707169772199,"20,170,716"
201707079317570,"20,170,707"
201707189829330,"20,170,718"
201707059169604,"20,170,716"
201707139641031,"20,170,716"
201707069222603,"20,170,706"
201707189833105,"20,170,718"
201707209940022,"20,170,720"
201707069180779,"20,170,719"
201707069228642,"20,170,709"
201707220027202,"20,170,728"
201707209925094,"20,170,725"
201707119543938,"20,170,719"
201707018905443,"20,170,708"
201707129555984,"20,170,720"
201707230054748,"20,170,801"
201707310359060,"20,170,731"
201707119516442,"20,170,711"
201707079306831,"20,170,712"
201706238525391,"20,170,701"
201707209921723,"20,170,720"
201707109442756,"20,170,710"
201707089343180,"20,170,708"
201707129550606,"20,170,714"
201707300341579,"20,170,730"
201707049134767,"20,170,707"
201707179795511,"20,170,721"
201707310358867,"20,170,808"
201707139645612,"20,170,725"
201707149660598,"20,170,714"
201707069243752,"20,170,706"
201708211001130,"20,170,829"
201708020439965,"20,170,802"
201708160897475,"20,170,816"
201708150859148,"20,170,815"
201708090689014,"20,170,809"
201708150873841,"20,170,818"
201708221044266,"20,170,822"
201708211004132,"20,170,821"
201708160906156,"20,170,816"
201708130814117,"20,170,822"
201708241093173,"20,170,828"
201708301229549,"20,170,908"
201708190972129,"20,170,819"
201708190969737,"20,170,819"
201708050570693,"20,170,805"
201708261140121,"20,170,826"
201708271159613,"20,170,827"
201708020462089,"20,170,810"
201708050575769,"20,170,817"
201708060596137,"20,170,806"
